model_code,sku,productidweb,category_code,brand,Tiện ích,Màn hình hiển thị,Kích thước màn hình,Độ phân giải,Ngang,Dày,Khối lượng máy,Kết nối,Màn hình cảm ứng,Tấm nền,Thời gian đáp ứng,Độ phủ màu,Số lượng,Độ sáng,Độ tương phản tĩnh,Loa,Vesa,Điện năng tiêu thụ,Cao,Ngang module phụ,Cao không chân,Độ dày không chân,Loại màn hình,giá gốc,giá khuyến mãi,khuyến mãi quà
170840,3641273000191,305993,73,Hp,Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,99% sRGB | 90% DCI-P3 | Chống chói Anti-Glare,23.8 inch,QHD (2560 x 1440),538,38.5 ~ 195 mm,4.8 kg,4 x USB 3.2 | 1 x USB Type-B | 1 x DisplayPort 1.4 | 1 x DisplayPort 1.4-out | 1 x HDMI 2.0,Không cảm ứng,IPS,5 ms (GTG),,1.07 tỷ màu,400 cd/m2,1000:1,Không có,Có,"74 W (Tối đa), 34 W (Điển hình), 0.5 W (Chế độ chờ)",489,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170839,3641273000190,305992,73,Hp,Điều chỉnh được độ nghiêng của màn hình,Giảm ánh sáng xanh | Chống chói Anti-Glare,24 inch,WUXGA (1920 x 1200),531,38.5 ~ 195 mm,4.9 kg,4 x USB 3.2 | 1 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x USB Type-B | 1 x DisplayPort 1.2-out,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,350 cd/m2,1000:1,Không có,Có,"63 W (Tối đa), 28 W (Bình thường), 0.5 W (Chế độ chờ)",521,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170838,3641273000165,305991,73,Hp,Điều chỉnh được độ nghiêng của màn hình,Giảm ánh sáng xanh | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),53,51.4 ~ 180.5 mm,3.78 kg,1 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x VGA,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,"30 W (Tối đa), 20 W (Thông thường), 0.5 W (Chế độ chờ)",397,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170837,3641273000164,305990,73,Hp,Điều chỉnh được độ nghiêng của màn hình,Giảm ánh sáng xanh | Chống chói Anti-Glare,21.5 inch,Full HD (1920 x 1080),505,42 ~ 188.9 mm,,1 x HDMI 1.4 | 1 x VGA,Không cảm ứng,TN,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,"19 W (Tối đa), 18.5 W (Thông thường), 0.5 W (Chế độ chờ)",381,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170791,3641273000187,305692,73,Hp,Điều chỉnh được độ nghiêng của màn hình,Giảm ánh sáng xanh | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),539,207,6.3 kg,"4 x USB 3.2 | 1 x USB Type-C (hỗ trợ DisplayPort 1.2, Power Delivery lên đến 65 W) | 1 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x DisplayPort 1.2-out",Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,131 W,494,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170790,3641273000189,305683,73,Hp,Điều chỉnh được độ nghiêng của màn hình,99% sRGB | Giảm ánh sáng xanh | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),539,207,5.8 kg,4 x USB 3.2 | 1 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x USB Type-B | 1 x VGA,Có cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,52 W,494,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170778,3641273000199,305107,73,LG,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | HDR10 | Công nghệ chống nháy - Flicker-free | 99% sRGB | Black Stabilizer (Tính năng cân bằng tối) | Chế độ đọc sách | Chế độ chơi Game | Eye Care | Dynamic Action Sync,29 inch,Full HD (2560 x 1080),688,224,4.8 kg,1 x DisplayPort 1.4 | 1 x USB-C (hỗ trợ truyền dữ liệu và DisplayPort) | HDMI,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,25 W,475,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170777,3641273000198,305106,73,LG,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | DisplayHDR 400 | HDR10 | Công nghệ chống nháy - Flicker-free | Black Stabilizer (Tính năng cân bằng tối) | Chế độ đọc sách | 95% DCI-P3 | Chế độ chơi Game | Dynamic Action Sync | Chống rung hình,27 inch,UHD (3840 x 2160),613,239,5.9 kg,2 x HDMI 2.0 | 2 x USB 3.0 | 1 x Headphone-out | 1 x DisplayPort 1.4 | USB Type C,Không cảm ứng,IPS,5 ms (GTG),,1.07 tỷ màu,400 cd/m2,1000:1,Có,Có,44 W,569,,,,Phẳng,,,
170776,3641273000197,305105,73,LG,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | HDR10 | Công nghệ chống nháy - Flicker-free | 99% sRGB | Black Stabilizer (Tính năng cân bằng tối) | Chế độ đọc sách | Chế độ chơi Game | Eye Care | Dynamic Action Sync,23.8 inch,QHD (2560 x 1440),540,240,5.5 kg,2 x USB 3.0 | 1 x Headphone-out | 1 x DisplayPort 1.4 | 1 x USB-C (hỗ trợ truyền dữ liệu và DisplayPort) | 1 x DisplayPort 1.4-out | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,140 W,506,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170775,3641273000196,305104,73,LG,Thay đổi được chiều cao | Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | HDR10 | Black Stabilizer (Tính năng cân bằng tối) | Chế độ đọc sách | 95% DCI-P3 | Chống rung hình,31.5 inch,UHD (3840 x 2160),714,226,8.2 kg,2 x HDMI | 1 x Headphone-out | 1 x DisplayPort 1.4,Không cảm ứng,IPS,5 ms (GTG),,1.07 tỷ màu,350 cd/m2,1000:1,Có,Có,65 W,595,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170774,3641273000195,305103,73,LG,Điều chỉnh được độ nghiêng của màn hình,Black Stabilizer (Tính năng cân bằng tối) | Chế độ đọc sách | Chống rung hình | AMD FreeSync Premium,27 inch,Full HD (1920 x 1080),613,201,3.87 kg,2 x HDMI | 1 x Headphone-out | 1 x DisplayPort 1.2,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,35 W,456,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170773,3641273000194,305102,73,LG,Điều chỉnh được độ nghiêng của màn hình,Công nghệ chống nháy - Flicker-free | Black Stabilizer (Tính năng cân bằng tối) | Chế độ đọc sách | Chống rung hình | AMD FreeSync Premium,23.8 inch,Full HD (1920 x 1080),539,196,3.57 kg,2 x HDMI | 1 x Headphone-out | 1 x DisplayPort 1.2,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,27 W,414,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170772,3641273000193,305101,73,LG,Điều chỉnh được độ nghiêng của màn hình,Công nghệ chống nháy - Flicker-free | 99% sRGB | Black Stabilizer (Tính năng cân bằng tối) | Dynamic Action Sync | Chống chói Anti-Glare | AMD FreeSync Premium,23.8 inch,Full HD (1920 x 1080),551,291,5.6 kg,2 x HDMI | 1 x Headphone-out | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Không có,Có,34 W,540,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170771,3641273000205,305037,73,Asus,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Asus Splendid | GamePlus | Công nghệ chống nháy - Flicker-free | QuickFit | Công nghệ Trace Free | Giảm ánh sáng xanh | Eye Care,27 inch,Full HD (1920 x 1080),612,210,3,1 x HDMI 1.4 | 1 x VGA | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,13.77 W,434,612,356,39,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170770,3641273000204,305036,73,Asus,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | GamePlus | Công nghệ chống nháy - Flicker-free | QuickFit | Công nghệ Trace Free | Giảm ánh sáng xanh | Eye Care,23.8 inch,Full HD (1920 x 1080),540,210,2,1 x HDMI 1.4 | 1 x VGA | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,12.59 W,392,540,317,39,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170765,3641273000203,304984,73,Msi,Màn hình di động,Giảm ánh sáng xanh | Anti-Flicker | Eye Care | Adaptive-Sync | Chống chói Anti-Glare,15.6 inch,Full HD (1920 x 1080),362,17,2.4 kg,2 x Type-C (hỗ trợ DisplayPort 1.2 và Power Delivery / Power Input) | 1 x Mini-HDMI 2.0,Không cảm ứng,IPS,4 ms (GTG),,Hãng không công bố,250 cd/m2,600:1,Có,Không có,,232,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170764,3641273000200,304981,73,Msi,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Giảm ánh sáng xanh | Anti-Flicker | Eye Care | Chống chói Anti-Glare | 100% sRGB,23.8 inch,Full HD (1920 x 1080),541,182,4.15 kg,1 x Headphone-out | 1 x HDMI 1.4 | 1 x DisplayPort 1.2,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,21 W,421,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170760,3641273000161,304952,73,Msi,Điều chỉnh được độ nghiêng của màn hình,115% sRGB | Chống chói Anti-Glare | AMD FreeSync Premium,23.8 inch,Full HD (1920 x 1080),540,228,5.1 kg,2 x HDMI 1.4 | 1 x DisplayPort 1.2 | 1 x Jack tai nghe 3.5 mm,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,350 cd/m2,3000:1,Không có,Có,18 W,412,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170450,3641273000157,290766,73,Samsung,Thay đổi được chiều cao | Điều chỉnh được độ nghiêng của màn hình,NVIDIA G-SYNC | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | 95% DCI-P3 | Quantum Dot Color | 125% sRGB | Super Arena Gaming UX | AMD FreeSync Premium Pro,49 inch,DualQHD (5120 x 1440),1147,416,16.7 kg,2 x DisplayPort | USB 3.0/Service | USB Hub Version 3 | 1 x Jack tai nghe 3.5 mm | HDMI | USB 3.0,Không cảm ứng,VA,1 ms (GTG),,1.07 tỷ màu,420 cd/m2,2500:1,Không có,Có,,537,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170448,3641273000155,290764,73,Samsung,Thay đổi được chiều cao | Xoay màn hình 90 độ | Điều chỉnh được độ nghiêng của màn hình,Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Chế độ chơi Game | AMD FreeSync Premium,27 inch,Full HD (1920 x 1080),616,278,6.6 kg,1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,Không cảm ứng,VA,1 ms (MPRT),,16.7 triệu màu,250 cd/m2,4000:1,Có,Đang cập nhật,35 W,605,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170447,3641273000153,290762,73,Samsung,Điều chỉnh được độ nghiêng của màn hình,AMD FreeSync | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | MagicBright | Magic Upscale | Eco Saving Plus | Chế độ chơi Game,27 inch,Full HD (1920 x 1080),622,247,4.4 kg,1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | HDMI,Không cảm ứng,VA,4 ms (GTG),,16.7 triệu màu,250 cd/m2,3000:1,Không có,Có,25 W,462,,,,Cong,,,
170446,3641273000152,290255,73,Samsung,Hệ điều hành Tizen | Kho ứng dụng Smart TV | Kết nối không dây Dex | Wi-Fi 5 chuẩn AC | Điều chỉnh được độ nghiêng của màn hình | Bluetooth 4.2,Adaptive Picture | Công nghệ chống nháy - Flicker-free | Eye Saver Mode | Ultrawide Game View | Auto Source Switch+ | Chế độ chơi Game,24 inch,Full HD (1920 x 1080),539,232,2.9 kg,2 x HDMI | USB,Không cảm ứng,IPS,14 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,,,416,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170444,3641273000159,289972,73,Asus,Điều chỉnh được độ nghiêng của màn hình,"AMD FreeSync | Công nghệ chống nháy - Flicker-free | Bảo vệ mắt, lọc ánh sáng xanh | Công nghệ Trace Free",27 inch,Full HD (1920 x 1080),613,239,4.4 kg,USB Type C | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,50 W,454,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170443,3641273000158,289971,73,Asus,Điều chỉnh được độ nghiêng của màn hình,"AMD FreeSync | Công nghệ chống nháy - Flicker-free | Bảo vệ mắt, lọc ánh sáng xanh | Công nghệ Trace Free",23.8 inch,Full HD (1920 x 1080),540,203,3.75 kg,1 x Jack tai nghe 3.5 mm | USB Type C | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,18 W,403,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170377,3641273000145,287267,73,Msi,Điều chỉnh được độ nghiêng của màn hình,Công nghệ chống nháy - Flicker-free | 99% sRGB | Giảm ánh sáng xanh | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),539,205,3.07 kg,1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | HDMI,Không cảm ứng,IPS,5 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,18 W,402,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170304,3641273000149,286142,73,Lenovo,Thay đổi được chiều cao | Điều chỉnh được độ nghiêng của màn hình,Eye Comfort / Eyesafe Display | 99% sRGB | Chống chói Anti-Glare,27 inch,QHD (2560 x 1440),613,39,5.3 kg,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,Extreme: 4 ms - Typical: 6 ms,,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,29 W,490,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170303,3641273000148,286141,73,Lenovo,Điều chỉnh được độ nghiêng của màn hình,Eye Comfort / Eyesafe Display | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),612,174,4.53 kg,1 x D-Sub (VGA) | 1 x Jack tai nghe 3.5 mm | HDMI,Không cảm ứng,IPS,Extreme: 4 ms - Typical: 6 ms,,16.7 triệu màu,250 cd/m2,1000:1,Không có,Có,24 W,475,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170302,3641273000147,286140,73,Lenovo,Điều chỉnh được độ nghiêng của màn hình,Eye Comfort / Eyesafe Display | 99% sRGB | Chống chói Anti-Glare,23.8 inch,QHD (2560 x 1440),539,164,3.9 kg,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,Extreme: 4 ms - Typical: 6 ms,,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,22 W,423,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170127,3641273000142,275235,73,Dell,Xoay màn hình 90 độ,Dell ComfortView | 99% sRGB color gamut | LED Edgelight | AMD FreeSync Premium,24.5 inch,Full HD (1920 x 1080),555,200,8.54 kg,2 x HDMI 2.0 | 5 x SuperSpeed USB 3.2 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,Fast IPS,1 ms (GTG),,16.7 triệu màu,400 cd/m2,1000:1,Không có,Có,16.8 W,375.75 ~ 505.75 mm,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170093,3641273000140,273423,73,Viewsonic,Thay đổi được chiều cao,SuperClear IPS | AMD FreeSync Premium,24 inch,Full HD (1920 x 1080),540,239,6.3 kg,2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Có,21 W,520,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
170059,3641273000139,271555,73,Dell,,Dell ComfortView | 99% sRGB color gamut | Low Blue Light,27 inch,QHD (2560 x 1440),608,190,,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,350 cd/m2,3000:1,Không có,Có,56 W,493,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
169838,3641273000133,265508,73,Lenovo,,Eye Comfort / Eyesafe Display | Giảm ánh sáng xanh | Chống chói Anti-Glare,23.8 inch,Full HD (1920 x 1080),540,179,4.50 kg,1 x D-Sub (VGA) | HDMI,Không cảm ứng,IPS,4 ms (GTG),,16.7 triệu màu,250 cd/m2,1000:1,Có,Đang cập nhật,25 W,434,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168954,3641273000127,238491,73,Asus,Thay đổi được chiều cao | Xoay màn hình 90 độ,Sai lệch màu Delta E< 2 | Công nghệ chống nháy - Flicker-free | Ultra-low Blue Light | Adaptive-Sync,27 inch,QHD (2560 x 1440),615,228,8.7 kg,4 x USB 3.2 | 1 x USB-C (Power Delivery 65W) | 2 x DisplayPort | 1 x Jack tai nghe 3.5 mm | HDMI,Không cảm ứng,IPS,5 ms (GTG),100% Rec 709 | 100% sRGB,16.7 triệu màu,350 cd/m2,1000:1,Có,Có,< 21.28 W,524 mm,615,372,54,Phẳng,,,
168953,3641273000126,238484,73,Asus,Thay đổi được chiều cao | Xoay màn hình 90 độ,Sai lệch màu Delta E< 2 | Công nghệ chống nháy - Flicker-free | Low Blue Light | Adaptive-Sync,23.8 inch,Full HD (1920 x 1080),539,211,6.3 kg,4 x USB 3.2 | 1 x USB-C (Power Delivery 65W) | 2 x DisplayPort | 1 x Jack tai nghe 3.5 mm | HDMI,Không cảm ứng,IPS,5 ms (GTG),100% Rec 709 | 100% sRGB,16.7 triệu màu,300 cd/m2,1000:1,Có,Có,< 18 W,471,539,329,52,Phẳng,,,"Phiếu mua hàng Giá treo màn hình (Giá trị từ 500,000đ) trị giá 100,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168900,3641273000125,236200,73,LG,Thay đổi được chiều cao,AMD Radeon FreeSync | NVIDIA G-SYNC | HDR10,27 inch,QHD (2560 x 1440),614,205,6.1 kg,2 x HDMI | 2 x USB 3.0 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,1.07 tỷ màu,350 cd/m2,1000:1,Không có,Đang cập nhật,51 W,574,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168899,3641273000124,236199,73,LG,Thay đổi được chiều cao,AMD Radeon FreeSync | NVIDIA G-SYNC | HDR10 | 99% sRGB,27 inch,Full HD (1920 x 1080),614,274,6.3 kg,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,16 triệu màu,400 cd/m2,1000:1,Không có,Có,28 W,574,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168898,3641273000123,236197,73,Lenovo,Thay đổi được chiều cao,Eye Comfort / Eyesafe Display | NVIDIA G-SYNC | ASUS Extreme Low Motion Blur | Chống chói Anti-Glare | AMD FreeSync Premium,24.5 inch,Full HD (1920 x 1080),558,250,3.61 kg,4 x USB 3.2 | USB - B | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | HDMI,Không cảm ứng,IPS,1 ms (GTG),,16.7 triệu màu,400 cd/m2,1000:1,Không có,Có,30 W,382.5 đến 512.5,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168897,3641273000122,236196,73,Lenovo,Thay đổi được chiều cao,AMD Radeon FreeSync | Eye Comfort / Eyesafe Display | Curved Screen 1500R | Chống chói Anti-Glare,27 inch,Full HD (1920 x 1080),611,205,8.5 kg,HDMI 2.0 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,350 cd/m2,3000:1,Có,Đang cập nhật,27 W,390.4 đến 520.4,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168896,3641273000118,236191,73,Viewsonic,,AMD FreeSync Premium | LED,24 inch,Full HD (1920 x 1080),550,197,3.8 kg,HDMI 2.0 | 2 x HDMI 1.4 | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,TN,1 ms (GTG),,16.7 triệu màu,300 cd/m2,1000:1,Có,Đang cập nhật,32 W,399,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
168747,3641273000115,231411,73,Asus,,FreeSync Premium | ASUS Extreme Low Motion Blur | ASUS Dynamic Shadow Boost,23.8 inch,Full HD (1920 x 1080),540,37,,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort,Không cảm ứng,IPS,1 ms (GTG),,Hãng không công bố,250 cd/m2,1000:1,Có,Có,15 W,410,,,,Phẳng,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
176870,3641273000113,228350,73,Samsung,,AMD FreeSync | LCD VA | Curved Screen 1000R | HDR10,32 inch,QHD (2560 x 1440),710,272,,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | USB 2.0 | HDMI,Không cảm ứng,VA,1 ms (GTG),,16.7 triệu màu,250 cd/m2,2500:1,Không có,Đang cập nhật,59 W,533,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
176869,3641273000112,228349,73,Samsung,,AMD FreeSync | LCD VA | Curved Screen 1000R | HDR10,27 inch,QHD (2560 x 1440),616,272,,1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | USB 2.0 | HDMI,Không cảm ứng,Hãng không công bố,1 ms (GTG),,16.7 triệu màu,200 cd/m2,1000:1,Không có,Đang cập nhật,48 W,477,,,,Cong,,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời"
176868,3641273000111,228348,73,Samsung,Không có,NVIDIA G-SYNC | LCD VA | Curved Screen 1500R | Eye Saver Mode,27 inch,Full HD (1920 x 1080),616,250,,2 x HDMI | 1 x Jack tai nghe 3.5 mm | 1 x DisplayPort | USB 3.0,Không cảm ứng,VA,4 ms (GTG),,16.7 triệu màu,300 cd/m2,3000:1,Không có,Đang cập nhật,48 W,472,,,,Cong,,,
