model_code,sku,productidweb,category_code,brand_id,brand,Sản xuất tại,Chất liệu thân vỏ,Tiện ích,Cao,Khối lượng máy,Loại máy,Công suất đầu ra,Số lượng,Dòng sản phẩm,Chất liệu ruột,Thương hiệu của,Tính năng an toàn,Tùy chỉnh nhiệt độ,Áp lực nước hoạt động,Thời gian sử dụng,Nhiệt độ làm nóng tối đa,Loại tấm thu nhiệt,Thời gian giữ nhiệt,Dài ống,Chất liệu khung viền,Chất liệu vòi sen,Chất liệu giá đỡ vòi sen,Vòi sen,Rộng,Dài,Dày,Lớp cách nhiệt,Bơm trợ lực,Dung lượng dung tích,giá gốc,giá khuyến mãi,khuyến mãi quà
182145,1750911000076,334093,41,358,Sơn Hà,Việt Nam,,Không có,126,67,Làm nóng bằng năng lượng mặt trời,Không,18,2022,Inox 304-2B,Việt Nam,Vỏ chống thấm nước IPX4,Không có,Tối đa 0.3 Bar,3 - 4 giờ trong điều kiện đủ nắng,Khoảng 96°C,Ống chân không,72 tiếng,180 cm - Ø58,Inox hộp 201,Không,Không,Không,158,196,Không,Lớp bảo ôn Polyurethane dày 50 mm,Không có bơm trợ lực,180 lít (Khoảng 3 - 4 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182145,1750911000074,334014,41,358,Sơn Hà,Việt Nam,,Không có,126,66,Làm nóng bằng năng lượng mặt trời,Không,14,2022,Inox 304-2B,Việt Nam,Vỏ chống thấm nước IPX4,Không có,Tối đa 0.3 Bar,3 - 4 giờ trong điều kiện đủ nắng,Khoảng 96°C,Ống chân không,72 tiếng,180 cm - Ø58,Inox hộp 201,Không,Không,Không,126,196,Không,Lớp bảo ôn Polyurethane dày 50 mm,Không có bơm trợ lực,140 lít (Khoảng 2 - 3 người sử dụng),,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182144,1750911000066,332233,41,348,Ferroli,Việt Nam,,Đèn báo đang đun nóng | Thanh đốt anode Magie có kích thước lớn | Lớp cách nhiệt không chứa CFC,46,19,Làm nóng gián tiếp,2500W,Không,2006,Tráng men Titan,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.5 Mpa - Tối đa 0.8 Mpa,Khoảng 15 phút,Khoảng 70°C,Không,Không,Không,Không,Không,Không,Không,50,Không,45,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,50 lít (khoảng 4 - 5 người sử dụng),3890000,3890000,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182144,1750911000068,332258,41,348,Ferroli,Việt Nam,,Đèn báo đang đun nóng | Thanh đốt anode Magie có kích thước lớn | Lớp cách nhiệt không chứa CFC,46,25,Làm nóng gián tiếp,2500W,Không,2006,Tráng men Titan,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.5 Mpa - Tối đa 0.8 Mpa,Khoảng 30 phút,Khoảng 70°C,Không,Không,Không,Không,Không,Không,Không,89,Không,45,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,100 lít (Khoảng 8 - 10 người sử dụng),7690000,7690000,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182144,1750911000067,332257,41,348,Ferroli,Việt Nam,,Đèn báo đang đun nóng | Thanh đốt anode Magie có kích thước lớn | Lớp cách nhiệt không chứa CFC,46,25,Làm nóng gián tiếp,2500W,Không,2006,Tráng men Titan,Italia,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.5 Mpa - Tối đa 0.8 Mpa,Khoảng 20 phút,Khoảng 70°C,Không,Không,Không,Không,Không,Không,Không,73,Không,43,Lớp Polyurethane giúp giữ nhiệt lâu,Không có bơm trợ lực,80 lít (Khoảng 6 - 8 người sử dụng),5290000,5290000,"Bùng nổ hè 2026 cùng Ferroli: 100% có quà. Cơ hội trúng iPhone 17 Pro Max cực đã . Xem chi tiết | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182142,1750911000058,331333,41,357,Rossi,Việt Nam,,Có màn hình hiển thị nhiệt độ | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 TM chống bám cặn,41,12,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men nano bạc,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Không có,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 30 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,42,Không,37,Không,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),3590000,2340000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182142,1750911000059,331649,41,357,Rossi,Việt Nam,,Có màn hình hiển thị nhiệt độ | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 TM chống bám cặn,50,16,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men nano bạc,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Không có,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 40 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,51,Không,39,Không,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),4100000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182143,1750911000061,331641,41,357,Rossi,Việt Nam,,Núm xoay điều chỉnh nhiệt độ | Tích hợp van xả cặn | Thanh nhiệt bằng inox SUS 316 | Đèn báo nước nóng sẵn sàng | Đèn báo đang đun nóng,27,12,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men kim cương nhân tạo,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 30 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,59,Không,30,Không,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),3200000,2240000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182143,1750911000062,331642,41,357,Rossi,Việt Nam,,Núm xoay điều chỉnh nhiệt độ | Tích hợp van xả cặn | Thanh nhiệt bằng inox SUS 316 | Đèn báo nước nóng sẵn sàng | Đèn báo đang đun nóng,34,16,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men kim cương nhân tạo,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 40 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,57,Không,35,Không,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),3400000,2390000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182143,1750911000060,331334,41,357,Rossi,Việt Nam,,Núm xoay điều chỉnh nhiệt độ | Tích hợp van xả cặn | Thanh nhiệt bằng inox SUS 316 | Đèn báo nước nóng sẵn sàng | Đèn báo đang đun nóng,27,11,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men kim cương nhân tạo,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Chỉnh nhiệt độ vô cấp,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 25 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,52,Không,29,Không,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),3100000,1940000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182141,1750911000057,331591,41,357,Rossi,Việt Nam,,Có màn hình hiển thị nhiệt độ | Tích hợp van xả cặn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 TM chống bám cặn,35,15,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men nano bạc,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Không có,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 40 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,60,Không,36,Không,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),3990000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182141,1750911000056,331332,41,357,Rossi,Việt Nam,,Có màn hình hiển thị nhiệt độ | Tích hợp van xả cặn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 TM chống bám cặn,29,13,Làm nóng gián tiếp,2500W,Không,2022,Thép tráng men nano bạc,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Bộ ổn định nhiệt TBST | Rơ le bảo vệ đa cấp,Không có,Tối thiểu 0.2 Mpa - Tối đa 0.8 Mpa,Khoảng 30 phút,Khoảng 80°C,Không,Không,Không,Không,Không,Không,Không,63,Không,30,Không,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),3790000,2240000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182140,1750911000055,331547,41,358,Sơn Hà,Việt Nam,,Đèn báo nước nóng sẵn sàng | Thanh Magie chống ăn mòn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 gia nhiệt đun nóng nước,34,13,Làm nóng gián tiếp,2500W,Không,2017,Sắt tráng men,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Rơ le đóng ngắt kiểm soát nhiệt độ | Van xả áp an toàn,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 27 - 32 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,65,Không,34,Không,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),2290000,2090000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182140,1750911000053,331321,41,358,Sơn Hà,Việt Nam,,Đèn báo nước nóng sẵn sàng | Thanh Magie chống ăn mòn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 gia nhiệt đun nóng nước,30,9,Làm nóng gián tiếp,2500W,Không,2017,Sắt tráng men,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Rơ le đóng ngắt kiểm soát nhiệt độ | Van xả áp an toàn,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 13 - 18 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,53,,29,Không,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),,,
182140,1750911000054,331540,41,358,Sơn Hà,Việt Nam,,Đèn báo nước nóng sẵn sàng | Thanh Magie chống ăn mòn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 gia nhiệt đun nóng nước,31,10,Làm nóng gián tiếp,2500W,Không,2017,Sắt tráng men,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Rơ le đóng ngắt kiểm soát nhiệt độ | Van xả áp an toàn,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 20 - 25 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,63,,31,Không,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),1990000,1790000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182139,1750911000052,331320,41,358,Sơn Hà,Việt Nam,,Đèn báo nước nóng sẵn sàng | Thanh Magie chống ăn mòn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 gia nhiệt đun nóng nước,48,12,Làm nóng gián tiếp,2500W,Không,2017,Sắt tráng men,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Rơ le đóng ngắt kiểm soát nhiệt độ | Van xả áp an toàn,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 34 - 40 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,46,Không,36,Không,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),2090000,1840000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182139,1750911000051,331319,41,358,Sơn Hà,Việt Nam,,Đèn báo nước nóng sẵn sàng | Thanh Magie chống ăn mòn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 gia nhiệt đun nóng nước,41,10,Làm nóng gián tiếp,2500W,Không,2017,Sắt tráng men,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Rơ le đóng ngắt kiểm soát nhiệt độ | Van xả áp an toàn,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 24 - 28 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,37,Không,34,Không,Không có bơm trợ lực,20 lít (khoảng 3 người sử dụng),1890000,1640000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182139,1750911000050,331318,41,358,Sơn Hà,Việt Nam,,Đèn báo nước nóng sẵn sàng | Thanh Magie chống ăn mòn | Đèn báo đang đun nóng | Thanh đốt Incoloy 840 gia nhiệt đun nóng nước,41,9,Làm nóng gián tiếp,2500W,Không,2017,Sắt tráng men,Việt Nam,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IPX1 | Rơ le đóng ngắt kiểm soát nhiệt độ | Van xả áp an toàn,Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 20 - 25 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,39,Không,32,Không,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),1690000,1440000,"Tặng vật tư 1 cặp dây cấp nước (có sẵn trong thùng) | Tặng 1 CB Panasonic 30A. Trị giá: 50.000đ Giảm giá 50,000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182138,1750911000048,330775,41,355,Stiebel Eltron,Thái Lan,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Tương thích điện từ (EMC)",38,9,Làm nóng gián tiếp,2500W,Không,2024,Lõi thép tráng men,Đức,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IP25 | Công nghệ giới hạn rò rỉ điện (CLL),Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 10 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,38,Không,31,Lớp cách nhiệt mật độ cao PU giúp giữ nóng nước lâu,Không có bơm trợ lực,15 lít (khoảng 2 người sử dụng),3590000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182138,1750911000049,330776,41,355,Stiebel Eltron,Thái Lan,,"Thanh nhiệt bằng đồng làm nóng nhanh, bền bỉ | Tương thích điện từ (EMC)",44,13,Làm nóng gián tiếp,2500W,Không,2024,Lõi thép tráng men,Đức,Cầu dao chống rò điện ELCB | Vỏ chống thấm nước IP25 | Công nghệ giới hạn rò rỉ điện (CLL),Nhiều mức độ,Tối đa 0.75 Mpa,Khoảng 10 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,44,Không,37,Lớp cách nhiệt mật độ cao PU giúp giữ nóng nước lâu,Không có bơm trợ lực,30 lít (khoảng 3-5 người sử dụng),4190000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
182137,1750911000044,330587,41,193,Kangaroo,Việt Nam,,Có màn hình hiển thị nhiệt độ | Công nghệ K-Sensing tiết kiệm điện năng | Cài đặt nhiệt độ theo nhu cầu | Đèn báo đang đun nóng | Thanh nhiệt inox SUS 316 phủ nano bạc kháng khuẩn,29,14,Làm nóng gián tiếp,2500W,Không,2017,Inox SUS 316,Việt Nam,Cầu dao chống rò điện ELCB | Cảm biến nhiệt tự động ngắt điện khi nhiệt độ quá cao | Vỏ chống thấm nước IPX4 | Hệ thống an toàn đồng bộ CSS | Cảm biến ngắt theo nhiệt độ cài đặt | Cảm biến nhiệt độ chống đun khô,Chỉnh nhiệt độ vô cấp,Tối đa 0.8 Mpa,Khoảng 20 phút,Khoảng 75°C,Không,Không,Không,Không,Không,Không,Không,70,Không,29,Lớp cách nhiệt mật độ cao PU giúp giữ nóng nước lâu,Không có bơm trợ lực,22 lít (khoảng 3 người sử dụng),3390000,,"Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Miễn phí công lắp đặt | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
