model_code,sku,productidweb,category_code,brand_id,brand,Công nghệ làm lạnh,Sản xuất tại,Điện năng tiêu thụ,Công nghệ tiết kiệm điện,Tiện ích,Khối lượng máy,Bảo hành bộ phận,Loại máy,Công suất đầu ra,Nhãn năng lượng,Dài ống đồng,Cao lắp đặt,Chất liệu dàn tản nhiệt,Độ ồn,Dòng điện vào,Kích thước ống đồng,Số lượng,Dài phụ kiện chính,Độ dày phụ kiện chính,Khối lượng phụ kiện chính,Cao phụ kiện phụ,Dài phụ kiện phụ,Độ dày phụ kiện phụ,Khối lượng phụ kiện phụ,Dòng điện hoạt động,"Chuẩn chống nước, bụi",Loại Inverter,Chế độ gió,Dòng sản phẩm,Phạm vi sử dụng,Loại Gas,Bảo hành động cơ,Cao phụ kiện chính,Cao phụ kiện chính 2,Dài phụ kiện chính 2,Độ dày phụ kiện chính 2,giá gốc,giá khuyến mãi,khuyến mãi quà
180919,1801211446100,74873,36,2,Samsung,Có,Thái Lan,0,,"Hẹn giờ bật, tắt máy | Chế độ ngủ đêm tránh buốt | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),Không,4 sao (Hiệu suất năng lượng 3.36),,,Ống dẫn gas bằng Nhôm - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,82.6 cm,26,9,47,66,24,22,,Bộ lọc thô Easy Filter,Máy lạnh không Inverter,Đảo gió lên xuống tự động,2016,Dưới 15m² (từ 30 đến 45m³),R-22,Máy nén 2 năm,26.1 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180919,1801211446200,74876,36,2,Samsung,Có,Thái Lan,1,,"Hẹn giờ bật, tắt máy | Chế độ ngủ đêm tránh buốt | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),,4 sao (Hiệu suất năng lượng 3.31),,,Ống dẫn gas bằng Nhôm - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,89.6 cm,26,10,47,66,24,23,,Bộ lọc thô Easy Filter,Máy lạnh không Inverter,Đảo gió lên xuống tự động,2016,Từ 15 - 20m² (từ 40 đến 60m³),R-22,Máy nén 2 năm,26.1 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180919,1801211446300,74878,36,2,Samsung,Có,Thái Lan,1,,"Hẹn giờ bật, tắt máy | Chế độ ngủ đêm tránh buốt | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),,4 sao (Hiệu suất năng lượng 3.14),,,Ống dẫn gas bằng Nhôm - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,106.5 cm,29,13,54,79,28,35,,Bộ lọc thô Easy Filter,Máy lạnh không Inverter,Đảo gió lên xuống tự động,2016,Từ 20 - 30m² (từ 60 đến 80m³),R-22,Máy nén 2 năm,30.1 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180919,1801211446400,74882,36,2,Samsung,Có,Thái Lan,2,,"Hẹn giờ bật, tắt máy | Chế độ ngủ đêm tránh buốt | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),,2 sao (Hiệu suất năng lượng 2.88),,,Ống dẫn gas bằng Nhôm - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,106.5 cm,29,13,64,88,31,47,,Bộ lọc thô Easy Filter,Máy lạnh không Inverter,Đảo gió lên xuống tự động,2016,Từ 30 - 40m² (từ 80 đến 120m³),R-22,Máy nén 2 năm,30.1 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180918,1801211445600,74603,36,11,Toshiba,Hi Power,Thái Lan,0,,,,2 năm,Máy lạnh 2 chiều (có sưởi ấm),,5 sao (Hiệu suất năng lượng 6.99),,,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,83.1 cm,27,14,55,78,29,42,,Dàn lạnh chống bám bẩn Magic Air Clean | Bộ lọc chống nấm mốc | Công nghệ tinh lọc không khí Plasma Ion,Máy lạnh Inverter,Đảo gió lên xuống trái phải tự động,2015,Dưới 15m² (từ 30 đến 45m³),R-410A,Máy nén 2 năm,29.3 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180918,1801211445700,74617,36,11,Toshiba,Hi Power,Thái Lan,0,,,,2 năm,Máy lạnh 2 chiều (có sưởi ấm),,5 sao (Hiệu suất năng lượng 6.10),Đang cập nhật,Đang cập nhật,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,83.1 cm,27,14,55,78,29,42,,Dàn lạnh chống bám bẩn Magic Air Clean | Bộ lọc chống nấm mốc | Công nghệ tinh lọc không khí Plasma Ion,Máy lạnh Inverter,Đảo gió lên xuống trái phải tự động,2015,Từ 15 - 20m² (từ 40 đến 60m³),R-410A,Máy nén 2 năm,29.3 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180918,1801211445800,74622,36,11,Toshiba,Hi Power,Thái Lan,1,,,,2 năm,Máy lạnh 2 chiều (có sưởi ấm),,5 sao (Hiệu suất năng lượng 5.60),Tối đa 15m,10m,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,83.1 cm,27,14,55,78,29,42,,Dàn lạnh chống bám bẩn Magic Air Clean | Bộ lọc chống nấm mốc | Công nghệ tinh lọc không khí Plasma Ion,Máy lạnh Inverter,Đảo gió lên xuống trái phải tự động,2015,Từ 20 - 30m² (từ 60 đến 80m³),R-410A,Máy nén 2 năm,29.3 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180917,1801211445400,74575,36,11,Toshiba,Hi Power,Thái Lan,1,,"Hẹn giờ bật, tắt máy | Hoạt động siêu êm Quiet | Chế độ ngủ đêm tránh buốt | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),,5 sao (Hiệu suất năng lượng 6.52),Đang cập nhật,Đang cập nhật,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,83.1 cm,27,14,55,78,29,37,,Dàn lạnh chống bám bẩn Magic Air Clean | Bộ lọc chống nấm mốc | Công nghệ tinh lọc không khí Plasma Ion,Máy lạnh Inverter,Đảo gió lên xuống trái phải tự động,2015,Từ 15 - 20m² (từ 40 đến 60m³),R-410A,Máy nén 2 năm,29.3 cm,,,,,,
180917,1801211445500,74588,36,11,Toshiba,Hi Power,Thái Lan,1,Nút Power Sel - Điều chỉnh 3 mức điện năng tiêu thụ | Eco | Hybrid Inverter,"Hẹn giờ bật, tắt máy | Hoạt động siêu êm Quiet | Chế độ ngủ đêm tránh buốt",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),,5 sao (Hiệu suất năng lượng 6.07),Tiêu chuẩn 5m - Tối thiểu 2m - Tối đa 20m,10m,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,39/49 dB,Dàn nóng hoặc dàn lạnh,,Khoảng 7000 trang A4,83.1 cm,27,14,55,78,29,36,,Dàn lạnh chống bám bẩn Magic Air Clean | Công nghệ tinh lọc không khí Plasma Ion,Máy lạnh Inverter,Đảo gió lên xuống trái phải tự động,2016,Từ 20 - 30m² (từ 60 đến 80m³),R-410A,Máy nén 2 năm,29.3 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180917,1801211445300,74574,36,11,Toshiba,Hi Power,Thái Lan,0,,"Hẹn giờ bật, tắt máy | Hoạt động siêu êm Quiet | Chế độ ngủ đêm tránh buốt | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),Không,5 sao (Hiệu suất năng lượng 6.99),Tiêu chuẩn 7.5m - Tối thiểu 3m - Tối đa 10m,10m,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,28/49 dB,Dàn nóng,6/10,Khoảng 7000 trang A4,,,,55,78,29,37,,Dàn lạnh chống bám bẩn Magic Air Clean | Bộ lọc chống nấm mốc | Công nghệ tinh lọc không khí Plasma Ion,Máy lạnh Inverter,Đảo gió lên xuống trái phải tự động,2015,Dưới 15m² (từ 30 đến 45m³),R-410A,Máy nén 2 năm,,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180916,1801211440100,74303,36,7,Panasonic,Có,Malaysia,1,,,,1 năm,Máy lạnh 2 chiều (có sưởi ấm),,5 sao (Hiệu suất năng lượng 5.24),,,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,87 cm,21,9,54,78,28,20,,Màng lọc kháng khuẩn,Máy lạnh Inverter,Đảo gió lên xuống tự động,2015,Từ 15 - 20m² (từ 40 đến 60m³),R-410A,Máy nén 7 năm - Yêu cầu kích hoạt điện tử thành công,29 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180916,1801211430400,74304,36,7,Panasonic,Không,Malaysia,0,,,,1 năm,Máy lạnh 2 chiều (có sưởi ấm),,,,,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,87 cm,21,9,54,78,29,31,,Màng lọc kháng khuẩn,Máy lạnh Inverter,Đảo gió lên xuống tự động,2015,Dưới 15m² (từ 30 đến 45m³),R-410A,Máy nén 7 năm - Yêu cầu kích hoạt điện tử thành công,29.6 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180914,1801211438900,73682,36,8,LG,Jet Cool,Thái Lan,0,Nút WATT Option - Điều chỉnh 4 mức điện năng tiêu thụ,"Hẹn giờ bật, tắt máy | Hoạt động siêu êm Quiet | Thổi gió dễ chịu (cho trẻ em, người già) | Chế độ ngủ đêm tránh buốt | Chức năng tự làm sạch",,2 năm,Máy lạnh 2 chiều (có sưởi ấm),9.000 BTU,5 sao (Hiệu suất năng lượng 4.42),Tiêu chuẩn 7.5m - Tối thiểu 3m - Tối đa 15m,7m,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,75.6 cm,18,7,48,71,23,22,,Tấm lọc kháng khuẩn,Máy lạnh Inverter,Đảo gió lên xuống tự động,2016,Dưới 15m² (từ 30 đến 45m³),R-410A,,26.5 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180914,1801211439000,73683,36,8,LG,Jet Cool,Thái Lan,1,Nút WATT Option - Điều chỉnh 4 mức điện năng tiêu thụ,"Hẹn giờ bật, tắt máy | Hoạt động siêu êm Quiet | Thổi gió dễ chịu (cho trẻ em, người già) | Chế độ ngủ đêm tránh buốt | Chức năng tự làm sạch",,2 năm,Máy lạnh 2 chiều (có sưởi ấm),,5 sao (Hiệu suất năng lượng 4.42),Tiêu chuẩn 7.5m - Tối thiểu 3m - Tối đa 15m,7m,Ống dẫn gas bằng Đồng - Lá tản nhiệt bằng Nhôm,,,,Khoảng 7000 trang A4,,,,,,,,,Tấm vi lọc bụi,Máy lạnh Inverter,Đảo gió lên xuống tự động,2016,Từ 15 - 20m² (từ 40 đến 60m³),R-410A,,,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180913,3051098000385,72780,36,342,Mitsubishi Electric,,Thái Lan,0,,"Hẹn giờ bật, tắt máy | Cảm biến nhiệt độ iFeel | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),Không,4 sao (Hiệu suất năng lượng 3.257),,,,,,,Khoảng 7000 trang A4,79.9 cm,23,9,53,69,24,24,,,Máy lạnh không Inverter,Đảo gió lên xuống tự động,2015,Dưới 15m² (từ 30 đến 45m³),R-22,,29 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
180913,3051098000384,72781,36,342,Mitsubishi Electric,,Thái Lan,1,,"Hẹn giờ bật, tắt máy | Cảm biến nhiệt độ iFeel | Tự khởi động lại khi có điện",,2 năm,Máy lạnh 1 chiều (chỉ làm lạnh),Không,4 sao (Hiệu suất năng lượng 3.262),Đang cập nhật,Đang cập nhật,,,,,Khoảng 7000 trang A4,78.8 cm,23,9,52,71,25,28,,,Máy lạnh không Inverter,Đảo gió lên xuống tự động,Đang cập nhật,Từ 15 - 20m² (từ 40 đến 60m³),R-22,Máy nén 2 năm,29.5 cm,,,,,,"Phiếu mua hàng Máy lọc không khí/Hút bụi trị giá 300,000đ áp dụng đơn hàng từ 3 triệu | Phiếu mua hàng Máy lọc nước Sanaky trị giá 500,000đ | Phiếu mua hàng Máy rửa chén trị giá 1 triệu | Phiếu mua hàng mua Tivi và Loa karaoke trị giá 500,000đ Xem chi tiết | Phiếu mua hàng Quạt điều hòa trị giá 300.000đ | Phiếu mua hàng Quạt bàn/hộp/sạc/đứng/lửng/treo trị giá 100.000đ (Áp dụng tùy sản phẩm) | Phiếu mua hàng máy lọc nước trị giá 300.000đ | Phiếu mua hàng giảm 10% tối đa 300,000đ mua đèn năng lượng mặt trời | Phiếu mua hàng mua Pin tiểu (đơn hàng từ 80.000đ trở lên) trị giá 20.000đ"
